CORREÇÃO CIRÚRGICA DE SEQUELAS DE ALOPECIA TRAUMÁTICA COM MICROENXERTOS PILOSOS;;;;;HCO;HSO;REF;;;PROCEDIMENTOS;"PELE E TECIDO CELULAR SUBCUTÂNEO, 
MUCOSAS E ANEXOS";PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
"CORREÇÃO DE DEFORMIDADES POR EXÉRESE DE TUMORES OU SEQÜELAS DE TRAUMATISMOS COM O 
EMPREGO DE EXPANSORES EM RETALHOS CUTÂNEOS, MUSCULARES E/OU MIOCUTÂNEOS";;;;;HCO;HSO;REF;;;PROCEDIMENTOS;"PELE E TECIDO CELULAR SUBCUTÂNEO, 
MUCOSAS E ANEXOS";PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
CRIOCIRURGIA (NITROGÊNIO LÍQUIDO) DE NEOPLASIAS CUTÂNEAS;;;;Seg. Ambulatorial;HCO;HSO;REF;;;PROCEDIMENTOS;"PELE E TECIDO CELULAR SUBCUTÂNEO, 
MUCOSAS E ANEXOS";PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
CURATIVO DE QUEIMADURAS;;;;Seg. Ambulatorial;HCO;HSO;REF;;;PROCEDIMENTOS;"PELE E TECIDO CELULAR SUBCUTÂNEO, 
MUCOSAS E ANEXOS";PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
CURATIVO ESPECIAL SOB ANESTESIA;;;;;HCO;HSO;REF;;;PROCEDIMENTOS;"PELE E TECIDO CELULAR SUBCUTÂNEO, 
MUCOSAS E ANEXOS";PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
DESBRIDAMENTO DE FERIMENTOS INFECTADOS E MORDIDAS DE ANIMAIS;;;;Seg. Ambulatorial;HCO;HSO;REF;;;PROCEDIMENTOS;"PELE E TECIDO CELULAR SUBCUTÂNEO, 
MUCOSAS E ANEXOS";PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
ENXERTO DE CARTILAGEM, MUCOSA E/OU COMPOSTO;;;;;HCO;HSO;REF;;;PROCEDIMENTOS;"PELE E TECIDO CELULAR SUBCUTÂNEO, 
MUCOSAS E ANEXOS";PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
ENXERTO DE PELE MÚLTIPLO;;;;;HCO;HSO;REF;;;PROCEDIMENTOS;"PELE E TECIDO CELULAR SUBCUTÂNEO, 
MUCOSAS E ANEXOS";PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
ENXERTO OU HOMOENXERTO DE PELE;;;;;HCO;HSO;REF;;;PROCEDIMENTOS;"PELE E TECIDO CELULAR SUBCUTÂNEO, 
MUCOSAS E ANEXOS";PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
ESCALPO - TRATAMENTO CIRÚRGICO;;;;;HCO;HSO;REF;;;PROCEDIMENTOS;"PELE E TECIDO CELULAR SUBCUTÂNEO, 
MUCOSAS E ANEXOS";PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
EXÉRESE DE LESÃO DE PELE E MUCOSAS;;;;Seg. Ambulatorial;HCO;HSO;REF;;;PROCEDIMENTOS;"PELE E TECIDO CELULAR SUBCUTÂNEO, 
MUCOSAS E ANEXOS";PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
EXÉRESE DE TUMOR DE PARTES MOLES;;;;Seg. Ambulatorial;HCO;HSO;REF;;;PROCEDIMENTOS;"PELE E TECIDO CELULAR SUBCUTÂNEO, 
MUCOSAS E ANEXOS";PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
PROCEDIMENTO;"RN 
(alteração)";VIGÊNCIA;Seg. Odontológica;Seg. Ambulatorial;HCO;HSO;REF;PAC;DUT;SUBGRUPO;GRUPO;CAPÍTULO
EXÉRESE DE UNHA;;;;Seg. Ambulatorial;HCO;HSO;REF;;;PROCEDIMENTOS;"PELE E TECIDO CELULAR SUBCUTÂNEO, 
MUCOSAS E ANEXOS";PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
EXÉRESE E SUTURA DE LESÕES COM OU SEM ROTAÇÃO DE RETALHOS;;;;Seg. Ambulatorial;HCO;HSO;REF;;;PROCEDIMENTOS;"PELE E TECIDO CELULAR SUBCUTÂNEO, 
MUCOSAS E ANEXOS";PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
EXPANSÃO TISSULAR;;;;;HCO;HSO;REF;;;PROCEDIMENTOS;"PELE E TECIDO CELULAR SUBCUTÂNEO, 
MUCOSAS E ANEXOS";PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
EXTENSOS FERIMENTOS, CICATRIZES OU TUMORES - EXCISÃO E RETALHOS CUTÂNEOS;;;;;HCO;HSO;REF;;;PROCEDIMENTOS;"PELE E TECIDO CELULAR SUBCUTÂNEO, 
MUCOSAS E ANEXOS";PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
"EXTENSOS FERIMENTOS, CICATRIZES OU TUMORES - EXÉRESE E EMPREGO DE RETALHOS CUTÂNEOS OU 
MUSCULARES CRUZADOS";;;;;HCO;HSO;REF;;;PROCEDIMENTOS;"PELE E TECIDO CELULAR SUBCUTÂNEO, 
MUCOSAS E ANEXOS";PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
EXTENSOS FERIMENTOS, CICATRIZES OU TUMORES - EXÉRESE E RETALHOS CUTÂNEOS;;;;;HCO;HSO;REF;;;PROCEDIMENTOS;"PELE E TECIDO CELULAR SUBCUTÂNEO, 
MUCOSAS E ANEXOS";PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
EXTENSOS FERIMENTOS, CICATRIZES, OU TUMORES - EXÉRESE E ENXERTO CUTÂNEO;;;;;HCO;HSO;REF;;;PROCEDIMENTOS;"PELE E TECIDO CELULAR SUBCUTÂNEO, 
MUCOSAS E ANEXOS";PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
INCISÃO E DRENAGEM DE ABSCESSO, HEMATOMA, FLEGMÃO E/OU PANARÍCIO;;;;Seg. Ambulatorial;HCO;HSO;REF;;;PROCEDIMENTOS;"PELE E TECIDO CELULAR SUBCUTÂNEO, 
MUCOSAS E ANEXOS";PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
INFILTRAÇÃO INTRALESIONAL, CICATRICIAL E HEMANGIOMAS;;;;Seg. Ambulatorial;HCO;HSO;REF;;;PROCEDIMENTOS;"PELE E TECIDO CELULAR SUBCUTÂNEO, 
MUCOSAS E ANEXOS";PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
MATRICECTOMIA;;;;Seg. Ambulatorial;HCO;HSO;REF;;;PROCEDIMENTOS;"PELE E TECIDO CELULAR SUBCUTÂNEO, 
MUCOSAS E ANEXOS";PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
LASERTERAPIA PARA O TRATAMENTO DA MUCOSITE ORAL/OROFARINGE (COM DIRETRIZ DE UTILIZAÇÃO);;;;Seg. Ambulatorial;HCO;HSO;REF;;51;PROCEDIMENTOS;"PELE E TECIDO CELULAR SUBCUTÂNEO, 
MUCOSAS E ANEXOS";PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
RETIRADA DE CORPO ESTRANHO SUBCUTÂNEO;;;;Seg. Ambulatorial;HCO;HSO;REF;;;PROCEDIMENTOS;"PELE E TECIDO CELULAR SUBCUTÂNEO, 
MUCOSAS E ANEXOS";PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
RETRAÇÃO CICATRICIAL DE ZONA DE FLEXÃO E EXTENSÃO DE MEMBROS SUPERIORES E INFERIORES;;;;;HCO;HSO;REF;;;PROCEDIMENTOS;"PELE E TECIDO CELULAR SUBCUTÂNEO, 
MUCOSAS E ANEXOS";PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
PROCEDIMENTO;"RN 
(alteração)";VIGÊNCIA;Seg. Odontológica;Seg. Ambulatorial;HCO;HSO;REF;PAC;DUT;SUBGRUPO;GRUPO;CAPÍTULO
RETRAÇÃO DE APONEUROSE PALMAR (DUPUYTREN);;;;;HCO;HSO;REF;;;PROCEDIMENTOS;"PELE E TECIDO CELULAR SUBCUTÂNEO, 
MUCOSAS E ANEXOS";PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
SUTURA DE FERIMENTOS COM OU SEM DESBRIDAMENTO;;;;Seg. Ambulatorial;HCO;HSO;REF;;;PROCEDIMENTOS;"PELE E TECIDO CELULAR SUBCUTÂNEO, 
MUCOSAS E ANEXOS";PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
TERAPIA POR PRESSÃO NEGATIVA (COM DIRETRIZ DE UTILIZAÇÃO);;;;Seg. Ambulatorial;HCO;HSO;REF;;148;PROCEDIMENTOS;"PELE E TECIDO CELULAR SUBCUTÂNEO, 
MUCOSAS E ANEXOS";PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
TRANSECÇÃO DE RETALHO;;;;;HCO;HSO;REF;;;PROCEDIMENTOS;"PELE E TECIDO CELULAR SUBCUTÂNEO, 
MUCOSAS E ANEXOS";PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
TRANSFERÊNCIA INTERMEDIÁRIA DE RETALHO;;;;;HCO;HSO;REF;;;PROCEDIMENTOS;"PELE E TECIDO CELULAR SUBCUTÂNEO, 
MUCOSAS E ANEXOS";PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
TRATAMENTO CIRÚRGICO DA UNHA (ENXERTO);;;;Seg. Ambulatorial;HCO;HSO;REF;;;PROCEDIMENTOS;"PELE E TECIDO CELULAR SUBCUTÂNEO, 
MUCOSAS E ANEXOS";PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
TRATAMENTO DA MIIASE FURUNCULÓIDE;;;;Seg. Ambulatorial;HCO;HSO;REF;;;PROCEDIMENTOS;"PELE E TECIDO CELULAR SUBCUTÂNEO, 
MUCOSAS E ANEXOS";PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
TRATAMENTO DE ESCARAS OU ULCERAÇÕES COM RETALHOS CUTÂNEOS;;;;;HCO;HSO;REF;;;PROCEDIMENTOS;"PELE E TECIDO CELULAR SUBCUTÂNEO, 
MUCOSAS E ANEXOS";PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
TRATAMENTO DE ESCARAS OU ULCERAÇÕES COM RETALHOS MIOCUTÂNEOS OU MUSCULARES;;;;;HCO;HSO;REF;;;PROCEDIMENTOS;"PELE E TECIDO CELULAR SUBCUTÂNEO, 
MUCOSAS E ANEXOS";PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
TRATAMENTO DE FÍSTULA CUTÂNEA;;;;;HCO;HSO;REF;;;PROCEDIMENTOS;"PELE E TECIDO CELULAR SUBCUTÂNEO, 
MUCOSAS E ANEXOS";PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
BIÓPSIA DE LÁBIO (COM DIRETRIZ DE UTILIZAÇÃO);;;Seg. Odontológica;Seg. Ambulatorial;HCO;HSO;REF;;83;LÁBIO;CABEÇA E PESCOÇO;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
FRENOTOMIA/FRENULOTOMIA LABIAL;;;Seg. Odontológica;Seg. Ambulatorial;HCO;HSO;REF;;;LÁBIO;CABEÇA E PESCOÇO;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
FRENULECTOMIA  LABIAL;;;Seg. Odontológica;Seg. Ambulatorial;HCO;HSO;REF;;;LÁBIO;CABEÇA E PESCOÇO;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
PROCEDIMENTO;"RN 
(alteração)";VIGÊNCIA;Seg. Odontológica;Seg. Ambulatorial;HCO;HSO;REF;PAC;DUT;SUBGRUPO;GRUPO;CAPÍTULO
QUEILOPLASTIA PARA FISSURA LABIAL;;;;;HCO;HSO;REF;;;LÁBIO;CABEÇA E PESCOÇO;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
RECONSTRUÇÃO DE SULCO GENGIVO-LABIAL;;;;;HCO;HSO;REF;;;LÁBIO;CABEÇA E PESCOÇO;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
RECONSTRUÇÃO TOTAL DO LÁBIO;;;;;HCO;HSO;REF;;;LÁBIO;CABEÇA E PESCOÇO;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
TRATAMENTO CIRÚRGICO DE HIPERTROFIA DO LÁBIO;;;;;HCO;HSO;REF;;;LÁBIO;CABEÇA E PESCOÇO;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
ADEQUAÇÃO DO MEIO BUCAL (COM DIRETRIZ DE UTILIZAÇÃO);;;Seg. Odontológica;;;;;;78;BOCA;CABEÇA E PESCOÇO;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
AJUSTE OCLUSAL POR ACRÉSCIMO;;;Seg. Odontológica;;;;;;;BOCA;CABEÇA E PESCOÇO;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
AMPUTAÇÃO RADICULAR COM OBTURAÇÃO RETRÓGRADA;;;Seg. Odontológica;;;;;;;BOCA;CABEÇA E PESCOÇO;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
AMPUTAÇÃO RADICULAR SEM OBTURAÇÃO RETRÓGRADA;;;Seg. Odontológica;;;;;;;BOCA;CABEÇA E PESCOÇO;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
APICETOMIA BIRRADICULARES COM OBTURAÇÃO RETRÓGRADA;;;Seg. Odontológica;;;;;;;BOCA;CABEÇA E PESCOÇO;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
APICETOMIA BIRRADICULARES SEM OBTURAÇÃO RETRÓGRADA;;;Seg. Odontológica;;;;;;;BOCA;CABEÇA E PESCOÇO;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
APICETOMIA MULTIRRADICULARES COM OBTURAÇÃO RETRÓGRADA;;;Seg. Odontológica;;;;;;;BOCA;CABEÇA E PESCOÇO;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
APROFUNDAMENTO/AUMENTO DE VESTÍBULO;;;Seg. Odontológica;;;;;;;BOCA;CABEÇA E PESCOÇO;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
AUMENTO DE COROA CLÍNICA;;;Seg. Odontológica;;;;;;;BOCA;CABEÇA E PESCOÇO;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
PROCEDIMENTO;"RN 
(alteração)";VIGÊNCIA;Seg. Odontológica;Seg. Ambulatorial;HCO;HSO;REF;PAC;DUT;SUBGRUPO;GRUPO;CAPÍTULO
BIÓPSIA DE BOCA (COM DIRETRIZ DE UTILIZAÇÃO);;;Seg. Odontológica;Seg. Ambulatorial;HCO;HSO;REF;;81;BOCA;CABEÇA E PESCOÇO;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
BRIDECTOMIA;;;Seg. Odontológica;Seg. Ambulatorial;HCO;HSO;REF;;;BOCA;CABEÇA E PESCOÇO;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
BRIDOTOMIA;;;Seg. Odontológica;Seg. Ambulatorial;HCO;HSO;REF;;;BOCA;CABEÇA E PESCOÇO;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
CAPEAMENTO PULPAR DIRETO - EXCLUINDO RESTAURAÇÃO FINAL;;;Seg. Odontológica;;;;;;;BOCA;CABEÇA E PESCOÇO;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
CIRURGIA PARA EXOSTOSE MAXILAR;;;Seg. Odontológica;;;;;;;BOCA;CABEÇA E PESCOÇO;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
CIRURGIA PARA TORUS MANDIBULAR;;;Seg. Odontológica;;;;;;;BOCA;CABEÇA E PESCOÇO;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
"COROA UNITÁRIA PROVISÓRIA COM OU SEM PINO/PROVISÓRIO PARA PREPARO DE RESTAUÇÃO METÁLICA 
FUNDIDA (RMF) - COM DIRETRIZ DE UTILIZAÇÃO";;;Seg. Odontológica;;;;;;90;BOCA;CABEÇA E PESCOÇO;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
REEMBASAMENTO DE COROA PROVISÓRIA;;;Seg. Odontológica;;;;;;;BOCA;CABEÇA E PESCOÇO;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
CUNHA PROXIMAL;;;Seg. Odontológica;;;;;;;BOCA;CABEÇA E PESCOÇO;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
CONTROLE DE HEMORRAGIA COM APLICAÇÃO DE AGENTE HEMOSTÁTICO EM REGIÃO BUCO-MAXILO-FACIAL;;;Seg. Odontológica;;;;;;;BOCA;CABEÇA E PESCOÇO;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
CONTROLE DE HEMORRAGIA SEM APLICAÇÃO DE AGENTE HEMOSTÁTICO EM REGIÃO BUCO-MAXILO-FACIAL;;;Seg. Odontológica;;;;;;;BOCA;CABEÇA E PESCOÇO;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
EXCISÃO DE TUMOR DE BOCA COM MANDIBULECTOMIA OU MAXILECTOMIA;;;;;HCO;HSO;REF;;;BOCA;CABEÇA E PESCOÇO;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
EXÉRESE DE LESÃO E ENXERTO CUTÂNEO OU MUCOSO;;;;;HCO;HSO;REF;;;BOCA;CABEÇA E PESCOÇO;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
PROCEDIMENTO;"RN 
(alteração)";VIGÊNCIA;Seg. Odontológica;Seg. Ambulatorial;HCO;HSO;REF;PAC;DUT;SUBGRUPO;GRUPO;CAPÍTULO
ENXERTO GENGIVAL LIVRE;;;Seg. Odontológica;;;;;;;BOCA;CABEÇA E PESCOÇO;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
ENXERTO PEDICULADO;;;Seg. Odontológica;;;;;;;BOCA;CABEÇA E PESCOÇO;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
EXODONTIA A RETALHO;;;Seg. Odontológica;;;;;;;BOCA;CABEÇA E PESCOÇO;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
EXODONTIA DE RAIZ RESIDUAL;;;Seg. Odontológica;;;;;;;BOCA;CABEÇA E PESCOÇO;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
EXODONTIA SIMPLES DE DECÍDUO;;;Seg. Odontológica;;;;;;;BOCA;CABEÇA E PESCOÇO;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
EXODONTIA DE PERMANENTE POR INDICAÇÃO ORTODÔNTICA/PROTÉTICA;;;Seg. Odontológica;;;;;;;BOCA;CABEÇA E PESCOÇO;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
GENGIVOPLASTIA;;;Seg. Odontológica;;;;;;;BOCA;CABEÇA E PESCOÇO;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
GLOSSECTOMIA SUBTOTAL OU TOTAL, COM OU SEM MANDIBULECTOMIA;;;;;HCO;HSO;REF;;;BOCA;CABEÇA E PESCOÇO;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
IMOBILIZAÇÃO DENTÁRIA EM DENTES DECÍDUOS;;;Seg. Odontológica;;;;;;;BOCA;CABEÇA E PESCOÇO;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
IMOBILIZAÇÃO DENTÁRIA EM DENTES PERMANENTES;;;Seg. Odontológica;;;;;;;BOCA;CABEÇA E PESCOÇO;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
NÚCLEO DE PREENCHIMENTO;;;Seg. Odontológica;;;;;;;BOCA;CABEÇA E PESCOÇO;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
PALATOPLASTIA PARCIAL OU TOTAL;;;;;HCO;HSO;REF;;;BOCA;CABEÇA E PESCOÇO;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
PALATO-QUEILOPLASTIA;;;;;HCO;HSO;REF;;;BOCA;CABEÇA E PESCOÇO;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
PROCEDIMENTO;"RN 
(alteração)";VIGÊNCIA;Seg. Odontológica;Seg. Ambulatorial;HCO;HSO;REF;PAC;DUT;SUBGRUPO;GRUPO;CAPÍTULO
PLÁSTICA DO DUCTO PAROTÍDEO;;;;;HCO;HSO;REF;;;BOCA;CABEÇA E PESCOÇO;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
PULPOTOMIA;;;Seg. Odontológica;;;;;;;BOCA;CABEÇA E PESCOÇO;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
PULPOTOMIA EM DENTE DECÍDUO;;;Seg. Odontológica;;;;;;;BOCA;CABEÇA E PESCOÇO;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
COLETA DE RASPADO EM LESÕES OU SÍTIOS ESPECÍFICOS DA REGIÃO BUCO-MAXILO-FACIAL;;;Seg. Odontológica;;;;;;;BOCA;CABEÇA E PESCOÇO;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
PUNÇÃO ASPIRATIVA NA REGIÃO BUCO-MAXILO-FACIAL;;;Seg. Odontológica;;;;;;;BOCA;CABEÇA E PESCOÇO;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
RASPAGEM SUB-GENGIVAL E ALISAMENTO RADICULAR/CURETAGEM DE BOLSA PERIODONTAL;;;Seg. Odontológica;;;;;;;BOCA;CABEÇA E PESCOÇO;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
"REABILITAÇÃO COM COROA TOTAL METÁLICA UNITÁRIA- INCLUI A PEÇA PROTÉTICA (COM DIRETRIZ DE 
UTILIZAÇÃO)";;;Seg. Odontológica;;;;;;93;BOCA;CABEÇA E PESCOÇO;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
"REABILITAÇÃO COM NÚCLEO METÁLICO FUNDIDO/NÚCLEO PRÉ-FABRICADO - INCLUI A PEÇA PROTÉTICA 
(COM DIRETRIZ DE UTILIZAÇÃO)";;;Seg. Odontológica;;;;;;94;BOCA;CABEÇA E PESCOÇO;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
"REABILITAÇÃO COM RESTAURAÇÃO METÁLICA FUNDIDA (RMF) UNITÁRIA - INCLUI A PEÇA PROTÉTICA (COM 
DIRETRIZ DE UTILIZAÇÃO)";;;Seg. Odontológica;;;;;;95;BOCA;CABEÇA E PESCOÇO;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
RECIMENTAÇÃO DE PEÇA/TRABALHO PROTÉTICO;;;Seg. Odontológica;;;;;;;BOCA;CABEÇA E PESCOÇO;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
RECONSTRUÇÃO DE SULCO GENGIVO-LABIAL;;;Seg. Odontológica;;;;;;;BOCA;CABEÇA E PESCOÇO;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
REMOÇÃO DE CORPO ESTRANHO INTRACANAL;;;Seg. Odontológica;;;;;;;BOCA;CABEÇA E PESCOÇO;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
REMOÇÃO DE DENTES INCLUSOS / IMPACTADOS;;;Seg. Odontológica;;;;;;;BOCA;CABEÇA E PESCOÇO;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
PROCEDIMENTO;"RN 
(alteração)";VIGÊNCIA;Seg. Odontológica;Seg. Ambulatorial;HCO;HSO;REF;PAC;DUT;SUBGRUPO;GRUPO;CAPÍTULO
REMOÇÃO DE DENTES SEMI-INCLUSOS / IMPACTADOS;;;Seg. Odontológica;;;;;;;BOCA;CABEÇA E PESCOÇO;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
REMOÇÃO DE DRENO EXTRA-ORAL;;;Seg. Odontológica;;;;;;;BOCA;CABEÇA E PESCOÇO;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
REMOÇÃO DE DRENO INTRA-ORAL;;;Seg. Odontológica;;;;;;;BOCA;CABEÇA E PESCOÇO;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
REMOÇÃO DOS FATORES DE RETENÇÃO DE BIOFILME DENTAL (PLACA BACTERIANA);;;Seg. Odontológica;;;;;;;BOCA;CABEÇA E PESCOÇO;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
REMOÇÃO DE NÚCLEO INTRACANAL;;;Seg. Odontológica;;;;;;;BOCA;CABEÇA E PESCOÇO;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
REMOÇÃO DE PEÇA/TRABALHO PROTÉTICO;;;Seg. Odontológica;;;;;;;BOCA;CABEÇA E PESCOÇO;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
RESTAURAÇÃO TEMPORÁRIA / TRATAMENTO EXPECTANTE;;;Seg. Odontológica;;;;;;;BOCA;CABEÇA E PESCOÇO;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
RETRATAMENTO ENDODÔNTICO BIRRADICULAR EM DENTES PERMANENTES;;;Seg. Odontológica;;;;;;;BOCA;CABEÇA E PESCOÇO;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
RETRATAMENTO ENDODÔNTICO MULTIRRADICULAR EM DENTES PERMANENTES;;;Seg. Odontológica;;;;;;;BOCA;CABEÇA E PESCOÇO;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
RETRATAMENTO ENDODÔNTICO UNIRRADICULAR EM DENTES PERMANENTES;;;Seg. Odontológica;;;;;;;BOCA;CABEÇA E PESCOÇO;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
TRATAMENTO CIRÚRGICO DA MACROSTOMIA;;;;;HCO;HSO;REF;;;BOCA;CABEÇA E PESCOÇO;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
TRATAMENTO CIRÚRGICO DAS FÍSTULAS BUCO SINUSAL (COM DIRETRIZ DE UTILIZAÇÃO);;;Seg. Odontológica;Seg. Ambulatorial;HCO;HSO;REF;;98;BOCA;CABEÇA E PESCOÇO;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
EXÉRESE DE LIPOMA NA REGIÃO BUCO-MAXILO-FACIAL;;;Seg. Odontológica;Seg. Ambulatorial;HCO;HSO;REF;;;BOCA;CABEÇA E PESCOÇO;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
PROCEDIMENTO;"RN 
(alteração)";VIGÊNCIA;Seg. Odontológica;Seg. Ambulatorial;HCO;HSO;REF;PAC;DUT;SUBGRUPO;GRUPO;CAPÍTULO
"TRATAMENTO CIRÚRGICO DE HIPERPLASIAS DE TECIDOS MOLES NA REGIÃO BUCO-MAXILO-FACIAL  (COM 
DIRETRIZ DE UTILIZAÇÃO)";;;Seg. Odontológica;Seg. Ambulatorial;HCO;HSO;REF;;99;BOCA;CABEÇA E PESCOÇO;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
"TRATAMENTO CIRÚRGICO DOS TUMORES BENIGNOS DE TECIDOS MOLES NA REGIÃO BUCO-MAXILO-FACIAL 
(COM DIRETRIZ DE UTILIZAÇÃO)";;;Seg. Odontológica;Seg. Ambulatorial;HCO;HSO;REF;;99;BOCA;CABEÇA E PESCOÇO;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
TRATAMENTO DE ABSCESSO PERIODONTAL;;;Seg. Odontológica;;;;;;;BOCA;CABEÇA E PESCOÇO;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
TRATAMENTO DE ALVEOLITE;;;Seg. Odontológica;;;;;;;BOCA;CABEÇA E PESCOÇO;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
TRATAMENTO DE ODONTALGIA AGUDA;;;Seg. Odontológica;;;;;;;BOCA;CABEÇA E PESCOÇO;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
